# Name, date, frequency, T_b_10, err_Tb, Doppler factor, Speed, error Speed, Lorentz factor , Viewing angle 
J0001+1914,1996-01-02,2266.89625,587.3887992135809,1.5085018954169023,117.47775984271617,1.7058803656871324,1.4253462238333665,58.75552148750334,0.014162169102927063
J0001+1914,1996-01-02,8336.89625,102.07965868244587,0.30627401548163463,20.41593173648917,1.7058803656871324,1.4253462238333665,10.303725098646215,0.4668394782899239
J0001+1914,1996-03-13,2266.89625,355.0015009069262,0.9028115673940404,71.00030018138524,1.7058803656871324,1.4253462238333665,35.52768538147342,0.03876289828934024
J0001+1914,1996-03-13,8336.89625,105.74593913221315,0.22939202698614064,21.14918782644263,1.7058803656871324,1.4253462238333665,10.66703310885672,0.4351659097426713
J0001+1914,2008-12-17,2305.49,3.4182313964803446,0.01341755867772274,0.6836462792960689,1.7058803656871324,1.4253462238333665,-,-
J0001+1914,2008-12-17,8642.24,5.911149180864952,0.024145535300784168,1.1822298361729904,1.7058803656871324,1.4253462238333665,2.2447814482317923,45.887279970259044
J0001+1914,2009-05-13,2309.474375,62.74006827819713,0.0685133069715115,12.548013655639426,1.7058803656871324,1.4253462238333665,6.429809488278231,1.2264454918196666
J0001+1914,2009-05-13,8646.224375,30.02157484849392,0.0351851910355838,6.004314969698784,1.7058803656871324,1.4253462238333665,3.327758976590674,5.135572634169295
J0001+1914,2009-07-29,2305.49,27.853519371955855,0.057377652691855005,5.570703874391171,1.7058803656871324,1.4253462238333665,3.136297518777428,5.9128316910197665
J0001+1914,2009-07-29,8642.24,10.914386474580624,0.022530258085037076,2.182877294916125,1.7058803656871324,1.4253462238333665,1.9870519352830898,27.072786135873926
J0001+1914,2010-06-23,2309.45875,38.68281742125884,0.04748304566548302,7.736563484251768,1.7058803656871324,1.4253462238333665,4.120979715198551,3.161706417953385
J0001+1914,2010-06-23,8646.20875,9.373674926664233,0.012479526979998502,1.8747349853328468,1.7058803656871324,1.4253462238333665,1.9801889721361379,32.16724524907042
J0001+1914,2011-07-24,8354.99,7.176920945831033,0.004923887987937193,1.4353841891662067,1.7058803656871324,1.4253462238333665,2.0797064777525813,40.67275139211744
J0001+1914,2012-06-27,2305.49,14.544864564996878,0.027057415238698437,2.9089729129993755,1.7058803656871324,1.4253462238333665,2.126549748076598,18.20783087913469
J0001+1914,2012-10-03,2305.49,11.81489700748714,0.027100042751069045,2.362979401497428,1.7058803656871324,1.4253462238333665,2.0088409293626976,24.479010062004537
J0001+1914,2012-10-03,8642.24,7.485086816367616,0.013071284972378677,1.4970173632735233,1.7058803656871324,1.4253462238333665,2.0544480507990603,39.41662744623916
